hastus_id,translink_id,description,street_name,nearest_cross_street,lat,long,suburb,bus_stop_type,tactile_ground_surf_indicat_y_n,boarding_point,road_gradient,cross_fall,date_of_last_audit,btn_both
10482,304200,Hail and Ride Stop Granville Street,Boundary St,Granville St,-27.483559,153.011491,WEST END,Regular with seat,Y,Medium,Medium,Easy,2/05/2007,TRUE
10483,NA,Hail and Ride Brighton Road,BRIGHTON RD,NA,-27.483713,153.015412,HIGHGATE HILL,NA,NA,NA,NA,NA,NA,TRUE
10486,304192,Dornoch - Gladstone - 21A,Dornoch Tce,Gladstone Rd,-27.487328,153.01841,HIGHGATE HILL,Regular with seat,Y,Medium,Easy,Hard,2/05/2007,TRUE
10487,304191,Hampstead Road - 21,Dornoch Tce,Hampstead Rd,-27.487036,153.016652,HIGHGATE HILL,Regular with seat,Y,Hard,Easy,Easy,2/05/2007,TRUE
10488,NA,Hail and Ride Stop Dornoch Terrace,DORNOCH TCE,NA,-27.487118,153.00803,WEST END,NA,NA,NA,NA,NA,NA,TRUE
10489,304262,Hail and Ride Stop Edmondstone Street,Edmondstone St,Besant St,-27.479395,153.015465,SOUTH BRISBANE,Regular with seat,Y,Medium,Medium,Hard,3/05/2007,TRUE
10490,NA,Hail and Ride Stop Edmondstone Street,EDMONDSTONE ST,NA,-27.477252,153.013992,SOUTH BRISBANE,NA,NA,NA,NA,NA,NA,TRUE
10491,NA,Hail and Ride Stop Edmondstone Street,VULTURE ST,NA,-27.48117,153.016684,SOUTH BRISBANE,NA,NA,NA,NA,NA,NA,TRUE
10493,307422,Hampstead Road - 21,Dornoch Tce,Dauphin Tce,-27.487223,153.015723,HIGHGATE HILL,Regular,N,Medium,Hard,Hard,12/11/2008,TRUE
10494,304190,Hail and Ride Stop Hampstead Road,Hampstead Rd,Chermside St,-27.485604,153.016115,HIGHGATE HILL,Regular with seat,Y,Medium,Medium,Easy,2/05/2007,TRUE
10495,304189,Hail and Ride Stop Hampstead Road,Hampstead Rd,Blakeney St,-27.484399,153.016515,HIGHGATE HILL,Regular with seat,Y,Medium,Easy,Medium,19/06/2009,TRUE
10496,NA,Hail and Ride stop Hardgrave Road,HARDGRAVE RD,NA,-27.481723,153.00717,WEST END,NA,NA,NA,NA,NA,NA,TRUE
10497,303901,"Indooroopilly """"""""F""""""""- Musgrave Rd",Musgrave Rd,Moggill Rd,-27.499129,152.972111,INDOOROOPILLY,Intermediate,N,Medium,Easy,Hard,18/04/2007,TRUE
10499,NA,Hail and Ride Stop Jane Street,JANE ST,NA,-27.47886,153.009555,WEST END,NA,NA,NA,NA,NA,NA,TRUE
10502,304186,Sussex app Brighton,Sussex St,Brighton Rd,-27.483064,153.012748,WEST END,Intermediate,N,Hard,Medium,Easy,2/05/2007,TRUE
10503,304185,Hail and Ride Stop Sussex Street,Sussex St,Vulture St,-27.481665,153.013013,WEST END,Regular with seat,Y,Medium,Medium,Medium,2/05/2007,TRUE
10504,304164,Hail and Ride Stop Vulture Street,Vulture St,Gladstone Rd,-27.482155,153.019475,SOUTH BRISBANE,Regular with seat,N,Medium,Hard,Hard,2/05/2007,TRUE
10505,304159,Hail and Ride Stop Vulture Street,Vulture St,Sussex St,-27.481004,153.012684,WEST END,Regular with seat,N,Hard,Medium,Easy,2/05/2007,TRUE
10506,304201,Hail and Ride Stop Boundary Street,Boundary St,Vulture St,-27.481997,153.011797,WEST END,Regular with seat,Y,Hard,Easy,Medium,2/05/2007,TRUE
10507,NA,Hail and Ride Brighton Road,BRIGHTON RD,NA,-27.483418,153.013467,HIGHGATE HILL,NA,NA,NA,NA,NA,NA,TRUE
10515,304743,Sage Street - 41,Stanley Rd,Sage St,-27.488524,153.091129,CARINA,Intermediate,Y,Hard,Hard,Hard,21/05/2007,TRUE
10523,305226,Raby Street - 19B,Cornwall St,Kirkland Av,-27.503681,153.051961,GREENSLOPES,Regular with seat,Y,Medium,Hard,Hard,19/06/2009,TRUE
10530,304096,Kadumba-Fairfield - 22,Kadumba St,Fairfield Rd,-27.515842,153.017523,YERONGA,Intermediate,N,NA,NA,NA,20/07/2012,TRUE
10582,304069,Kingsley-Kadumba - 24A,Kingsley Pde,Kadumba St,-27.515133,153.014117,YERONGA,Regular with seat,Y,Medium,Easy,Easy,1/05/2007,TRUE
10586,304068,Kingsley Parade - 24,Kingsley Pde,Violet St,-27.514022,153.014321,YERONGA,Regular with seat,Y,Hard,Easy,Medium,1/05/2007,TRUE
10587,304070,Kingsley Parade - 24,Kingsley Pde,Kadumba St,-27.514202,153.014165,YERONGA,Regular with seat,N,NA,NA,NA,1/05/2007,TRUE
10681,NA,GREY / TRIBUNE,GREY ST,NA,-27.481192,153.023483,SOUTH BRISBANE,NA,NA,NA,NA,NA,NA,TRUE
10682,NA,GREY / ROUNDABOUT,GREY ST,NA,-27.478324,153.021226,SOUTH BRISBANE,NA,NA,NA,NA,NA,NA,TRUE
10683,NA,MERIVALE / TRIBUNE,MERIVALE ST,NA,-27.481477,153.020987,SOUTH BRISBANE,NA,NA,NA,NA,NA,NA,TRUE
10684,NA,MERIVALE / GLENELG,MERIVALE ST,NA,-27.479176,153.019424,SOUTH BRISBANE,NA,NA,NA,NA,NA,NA,TRUE
10700,304234,Cordeaux Street - 14,Montague Rd,Cordeaux,-27.488331,153.000178,WEST END,Regular with seat,Y,Medium,Medium,Easy,28/06/2011,TRUE
10703,NA,Merivale Street - 2,MELBOURNE ST,NA,-27.476474,153.017588,SOUTH BRISBANE,NA,NA,NA,NA,NA,NA,TRUE
10709,NA,Gallery of Modern Art,STANLEY PL,NA,-27.471695,153.017417,SOUTH BRISBANE,NA,NA,NA,NA,NA,NA,TRUE
10710,307251,Sneyd-O'Connell St,O'Connell St,Wren St,-27.448102,153.032094,BOWEN HILLS,Regular,N,NA,Hard,Hard,13/05/2008,TRUE
10722,NA,Hyde-Fairfield - 22,HYDE RD,NA,-27.513801,153.018328,YERONGA,NA,NA,Hard,Easy,Medium,NA,TRUE
10728,NA,QSBS Holding Stand,QUEEN ST,NA,-27.470918,153.02377,BRISBANE CITY,NA,NA,NA,NA,NA,NA,TRUE
10729,300950,Saratoga - 13A,Macquarie St,Hastings St,-27.460673,153.050158,TENERIFFE,Regular with seat,Y,Medium,Easy,Easy,22/05/2008,TRUE
10735,NA,Hyde-Fairfield - 22,FAIRFIELD RD,NA,-27.513623,153.018262,YERONGA,NA,NA,Hard,Easy,Medium,NA,TRUE
10736,300930,Hamilton Plce,O'Connell Tce,Tufton St,-27.448644,153.034286,BOWEN HILLS,Regular,N,Hard,Medium,Medium,23/04/2007,TRUE
10737,NA,Hamilton Place,HAMILTON PL,NA,-27.447972,153.035387,BOWEN HILLS,NA,NA,NA,NA,NA,NA,TRUE
10738,NA,O'Connell Tce app Bowen Bridge Rd,BOWEN BRIDGE RD,NA,-27.448032,153.029849,BOWEN HILLS,Regular,NA,NA,Easy,NA,NA,TRUE
10739,300942,Florence Street - 13,Commercial Rd,Harcourt St,-27.454132,153.045884,TENERIFFE,Intermediate,Y,Medium,Medium,Easy,27/03/2011,TRUE
10740,300943,Commercial Road - 12,Commercial Rd,Leopold St,-27.453054,153.041594,NEWSTEAD,Intermediate,Y,Easy,Easy,Medium,28/06/2011,TRUE
10741,NA,Commercial Road - 12,COMMERCIAL RD,NA,-27.452894,153.041478,NEWSTEAD,NA,NA,NA,NA,NA,NA,TRUE
10752,307488,Skyring Tce,Skyring Tce,Byres St,-27.449985,153.043539,NEWSTEAD,Intermediate,Y,Easy,Easy,Medium,28/06/2011,TRUE
10770,NA,Kadumba-Fairfield - 22,FAIRFIELD RD,NA,-27.515897,153.01708,YERONGA,NA,NA,NA,NA,NA,NA,TRUE
10780,307458,King George Square Station 2A,Inner Northern Buswa,Roma Street Bus Station,-27.468612,153.024236,BRISBANE CITY,NA,NA,NA,NA,NA,14/12/2009,TRUE
10781,307459,King George Square Station 1A,Inner Northern Buswa,Roma Street Bus Station,-27.467881,153.023257,BRISBANE CITY,NA,NA,NA,NA,NA,14/12/2009,TRUE
10782,NA,King George Square Station 2B,ADELAIDE ST,NA,-27.468446,153.024066,BRISBANE CITY,NA,NA,NA,NA,NA,NA,TRUE
10783,NA,King George Square Station 1B,ROMA ST,NA,-27.468035,153.023442,BRISBANE CITY,NA,NA,NA,NA,NA,NA,TRUE
10784,NA,King George Square Station 2C,ADELAIDE ST,NA,-27.46828,153.023895,BRISBANE CITY,NA,NA,NA,NA,NA,NA,TRUE
10785,NA,King George Square Station 1C,ROMA ST,NA,-27.4682,153.023619,BRISBANE CITY,NA,NA,NA,NA,NA,NA,TRUE
10786,NA,King George Square Station 2D,ROMA ST,NA,-27.468114,153.023723,BRISBANE CITY,NA,NA,NA,NA,NA,NA,TRUE
10787,NA,King George Square Station 1D,ADELAIDE ST,NA,-27.468366,153.02379,BRISBANE CITY,NA,NA,NA,NA,NA,NA,TRUE
10788,NA,King George Square Station 2E,ROMA ST,NA,-27.467949,153.023547,BRISBANE CITY,NA,NA,NA,NA,NA,NA,TRUE
10789,NA,King George Square Station 1E,ADELAIDE ST,NA,-27.468532,153.023961,BRISBANE CITY,NA,NA,NA,NA,NA,NA,TRUE
10790,NA,King George Square Station 2F,ROMA ST,NA,-27.467795,153.023362,BRISBANE CITY,NA,NA,NA,NA,NA,NA,TRUE
10791,NA,King George Square Station 1F,ADELAIDE ST,NA,-27.468699,153.024132,BRISBANE CITY,NA,NA,NA,NA,NA,NA,TRUE
10792,NA,Roma St Bus Station Platform 2,ROMA ST,NA,-27.465942,153.0192,BRISBANE CITY,NA,NA,NA,NA,NA,NA,TRUE
10793,307457,Roma St Bus Station Platform 1,Inner Northern Buswa,King George Square Bus Station,-27.465855,153.018344,BRISBANE CITY,NA,NA,NA,NA,NA,14/12/2009,TRUE
10794,307460,Roma St Bus Station (SEB IB Services),Inner Northern Buswa,King George Square Bus Station,-27.465834,153.018262,BRISBANE CITY,NA,NA,NA,NA,NA,14/12/2009,TRUE
10795,307449,Boggo Rd Station Platform 5,Eastern Busway,Boggo Road Busway Station,-27.494044,153.030604,DUTTON PARK,NA,NA,NA,NA,NA,1/09/2009,TRUE
10796,307448,Boggo Rd Station Platform 6,Eastern Busway,Boggo Road Busway Station,-27.493932,153.030193,DUTTON PARK,NA,NA,NA,NA,NA,1/09/2009,TRUE
10797,307450,PAH Station Platform 1,Eastern Busway,Princess Alexandra Hospital,-27.496767,153.034195,WOOLLOONGABBA,NA,NA,NA,NA,NA,1/09/2009,TRUE
10798,307447,PAH Station Platform 2,Eastern Busway,Princess Alexandra Hospital,-27.496841,153.033846,WOOLLOONGABBA,NA,NA,NA,NA,NA,1/09/2009,TRUE
10799,307095,PA Hospital lower level eastbound,Cavendish Rd,Cooparoo Secondary College,-27.496633,153.03398,WOOLLOONGABBA,Intermediate,N,Medium,NA,NA,21/08/2007,TRUE
10801,NA,Cultural Centre station,STANLEY ST,NA,-27.473642,153.018915,SOUTH BRISBANE,NA,NA,NA,NA,NA,NA,TRUE
10802,304322,Cultural Centre station,South East Busway,Cultural Centre Bus Station,-27.473232,153.019415,SOUTH BRISBANE,NA,NA,NA,NA,NA,10/12/2009,TRUE
10806,NA,South Bank busway station,COLCHESTER ST,NA,-27.480721,153.021835,SOUTH BRISBANE,NA,NA,NA,NA,NA,NA,TRUE
10807,NA,South Bank busway station,COLCHESTER ST,NA,-27.481023,153.022209,SOUTH BRISBANE,NA,NA,NA,NA,NA,NA,TRUE
10808,NA,Mater Hill station,WATER ST,NA,-27.484505,153.028213,SOUTH BRISBANE,NA,NA,NA,NA,NA,NA,TRUE
10809,NA,Mater Hill station,WATER ST,NA,-27.484413,153.028393,SOUTH BRISBANE,NA,NA,NA,NA,NA,NA,TRUE
10811,NA,Woolloongabba station,MAIN ST,NA,-27.486011,153.035078,WOOLLOONGABBA,NA,NA,NA,NA,NA,NA,TRUE
10812,NA,Woolloongabba station,MAIN ST,NA,-27.486079,153.034648,WOOLLOONGABBA,NA,NA,NA,NA,NA,NA,TRUE
10813,NA,Buranda busway station,SOUTH EAST FRWY,NA,-27.497275,153.039582,WOOLLOONGABBA,NA,NA,NA,NA,NA,NA,TRUE
10814,304320,Buranda busway station,SE Busway,Buranda Bus Station,-27.497022,153.039184,WOOLLOONGABBA,Intermediate,Y,NA,NA,NA,31/03/2009,TRUE
10815,304310,Greenslopes station,SE Busway,Greenslopes Bus Station,-27.511079,153.040395,GREENSLOPES,Regular,N,Easy,Easy,Easy,31/03/2009,TRUE
10816,304319,Greenslopes station,SE Busway,Greenslopes Bus Station,-27.510793,153.040072,GREENSLOPES,NA,NA,NA,NA,NA,31/03/2009,TRUE
10846,NA,"Cultural Centre station, platform 2",STANLEY ST,NA,-27.473642,153.018915,SOUTH BRISBANE,NA,NA,NA,NA,NA,NA,TRUE
10866,NA,Cultural Centre Terminating  Services),STANLEY ST,NA,-27.473642,153.018915,SOUTH BRISBANE,NA,NA,NA,NA,NA,NA,TRUE
10919,NA,"Coorparoo West"""""""" Main Avenue",PANITYA ST,NA,-27.49807,153.050618,GREENSLOPES,NA,NA,NA,NA,NA,NA,TRUE
10920,300001,"Bowen Hills"""""""" Abbotsford Road",Abbotsford Rd,Edgar St,-27.445741,153.038086,BOWEN HILLS,Intermediate,Y,Medium,Medium,Hard,20/03/2010,TRUE
10924,306338,"Wellers Hill"""""""" Birdwood Road",Birdwood Rd,Weller Rd,-27.522987,153.054258,HOLLAND PARK WEST,Intermediate,Y,Medium,Easy,Medium,4/06/2007,TRUE
10925,306337,"Wellers Hill"""""""" Birdwood Road",Birdwood Rd,Weller Rd,-27.523134,153.054383,HOLLAND PARK WEST,Intermediate,Y,Medium,Easy,Medium,4/06/2007,TRUE
10926,NA,"Toowong"""""""" Jephson Street",SHERWOOD RD,NA,-27.485733,152.990481,TOOWONG,NA,NA,NA,NA,NA,NA,TRUE
10927,NA,"Toowong"""""""" Jephson Street",SHERWOOD RD,NA,-27.485766,152.990501,TOOWONG,NA,NA,NA,NA,NA,NA,TRUE
10930,302758,"Ashgrove"""""""" Stewart Road",Waterworks Rd,Devoy St,-27.444489,152.991623,ASHGROVE,Intermediate,Y,Medium,Hard,Medium,14/04/2007,TRUE
10951,NA,Pine Mtn app Olivia St - District,BEAUMONT ST,NA,-27.517059,153.094317,CARINA HEIGHTS,NA,NA,NA,NA,NA,NA,TRUE
10960,NA,Kenbury Street,PARKLANE PL,NA,-27.443366,153.05482,BULIMBA,NA,NA,NA,NA,NA,NA,TRUE
10961,NA,Ale Street,KENBURY ST,NA,-27.446215,153.054679,BULIMBA,NA,NA,NA,NA,NA,NA,TRUE
10962,NA,Kenbury Street,MCCONNELL ST,NA,-27.442832,153.055508,BULIMBA,NA,NA,NA,NA,NA,NA,TRUE
10963,NA,Ale Street,KENBURY ST,NA,-27.446129,153.054804,BULIMBA,NA,NA,NA,NA,NA,NA,TRUE
11065,NA,Mollison St,BOUNDARY ST,NA,-27.477123,153.011505,SOUTH BRISBANE,NA,NA,NA,NA,NA,NA,TRUE
11136,NA,"City Sights Stop """"""""New Farm Park"""""""" Brunswick Street",SYDNEY ST,NA,-27.471468,153.051748,NEW FARM,NA,NA,NA,NA,NA,NA,TRUE
11138,NA,San Sisto Convert - District Stop,MAYFIELD RD,NA,-27.491706,153.090158,CARINA,NA,NA,NA,NA,NA,NA,TRUE
11140,NA,CLEM7 South-North Zone Change Virtual Stop,IPSWICH RD,NA,-27.494386,153.034445,WOOLLOONGABBA,NA,NA,NA,NA,NA,NA,TRUE
11160,NA,CLEM7 North-South Zone Change Virtual Stop,NA,NA,-27.440538,153.030701,WINDSOR,NA,NA,NA,NA,NA,NA,TRUE
11168,NA,Cultural Centre station,STANLEY ST,NA,-27.473642,153.018915,SOUTH BRISBANE,NA,NA,NA,NA,NA,NA,TRUE
11197,300904,Albion Road - 18,Crosby Rd,Sandgate Rd,-27.432205,153.043495,ALBION,Intermediate,Y,Easy,Easy,Medium,20/04/2007,TRUE
11198,300903,Brothers - 19,Crosby Rd,Fox St,-27.432489,153.045568,ALBION,Intermediate,Y,NA,NA,NA,20/04/2007,TRUE
11199,300913,Brothers - 19,Crosby Rd,Fox St,-27.432337,153.04538,ALBION,Regular,Y,Easy,Medium,Easy,19/01/2012,TRUE
11203,NA,Baildon St opp Story Bge Htl,WHARF ST,NA,-27.468537,153.036014,KANGAROO POINT,Regular,NA,NA,NA,NA,NA,TRUE
11205,NA,Merry St,BULIMBA ST,NA,-27.444023,153.05677,BULIMBA,NA,NA,Easy,Easy,Medium,NA,TRUE
11206,307481,Merry St,Bulimba St,Merry St,-27.444286,153.056854,BULIMBA,Intermediate,Y,Easy,Easy,Medium,28/02/2011,TRUE
11222,300905,Collingwood Street - 17,Sandgate Rd,Collingwood St,-27.432687,153.043111,ALBION,Intermediate,Y,Easy,Easy,Hard,20/04/2007,TRUE
11223,300911,Collingwood Street - 17,Sandgate Rd,Collingwood St,-27.433244,153.04306,ALBION,Regular with seat,Y,Easy,Easy,Easy,20/04/2007,TRUE
11224,NA,Baildon St Kang Pt arrival,WHARF ST,NA,-27.468537,153.035963,KANGAROO POINT,NA,NA,NA,NA,NA,NA,TRUE
11225,301286,Bus Depot - 17/18,Abbotsford Rd,Hadwen La,-27.435673,153.041693,BOWEN HILLS,NA,NA,NA,NA,NA,28/04/2007,TRUE
11226,301601,Bus Depot - 17,Abbotsford Rd,Burrows St,-27.436377,153.041517,BOWEN HILLS,NA,NA,NA,NA,NA,6/08/2009,TRUE
11227,NA,Apollo Rd Ferry arrival,BYRON ST,NA,-27.44392,153.063504,BULIMBA,NA,NA,NA,NA,NA,NA,TRUE
11228,NA,Apollo Road Ferry (inbound),APOLLO RD,NA,-27.44446,153.06368,BULIMBA,NA,NA,NA,NA,NA,NA,TRUE
11229,300907,Bogan Street - 16,Sandgate Rd,Bogan St,-27.435362,153.043783,ALBION,Regular with seat,N,Medium,Easy,Hard,20/04/2007,TRUE
11230,300910,Bogan Street - 16,Sandgate Rd,Pedder St,-27.435973,153.043552,ALBION,Regular with seat,Y,Easy,Easy,Easy,20/04/2007,TRUE
11231,300908,Yowoggera Park - 15,Sandgate Rd,Beaumont St,-27.437625,153.042856,ALBION,Intermediate,N,Easy,Easy,Hard,20/04/2007,TRUE
11234,NA,AMY / YULSTAR,AGNES ST,NA,-27.440282,153.04626,ALBION,NA,NA,NA,NA,NA,NA,TRUE
11239,301587,Newstead House - 12,Breakfast Creek Rd,Newstead Av,-27.44279,153.044484,NEWSTEAD,Intermediate,N,Easy,Easy,Hard,3/05/2007,TRUE
11240,301588,Booroodabin - 11,Breakfast Creek Rd,Edmund St,-27.444352,153.043531,NEWSTEAD,Intermediate,N,Hard,Easy,Hard,26/11/2010,TRUE
11258,NA,Ashgrove Marketplace,ASHGROVE AVE,NA,-27.44456,152.993792,ASHGROVE,NA,NA,NA,NA,NA,NA,TRUE
11331,NA,Bayswater Rd,BAYSWATER ST,NA,-27.466213,152.998193,MILTON,NA,NA,NA,NA,NA,NA,TRUE
11332,NA,Maroon Glider Test,NA,NA,-27.465153,152.992452,PADDINGTON,NA,NA,NA,NA,NA,NA,TRUE
11350,NA,Grey St temp stop Gabba footy & ib 3xx svces,GREY ST,NA,-27.472971,153.017569,SOUTH BRISBANE,NA,NA,NA,NA,NA,NA,TRUE
11401,304246,Hail & Ride stop Jane app Hardgrave,Jane St,Bank St,-27.478681,153.008411,WEST END,Regular with seat,Y,Medium,Easy,Easy,3/05/2007,TRUE
12027,304904,Osterley Road,Osterley Rd,Birdwood Rd,-27.496472,153.089951,CARINA HEIGHTS,Intermediate,Y,Medium,Easy,Hard,23/05/2007,TRUE
12028,304905,Osterley Road,Osterley Rd,Birdwood Rd,-27.496611,153.090616,CARINA HEIGHTS,Regular with seat,N,NA,Hard,Easy,23/05/2007,TRUE
12029,304890,Birdwood Rd Park,Birdwood Rd,Maranoa St,-27.498628,153.091025,CARINA HEIGHTS,Regular,Y,NA,NA,NA,19/06/2009,TRUE
12030,NA,Birdwood Rd Park,BIRDWOOD RD,NA,-27.498811,153.090867,CARINA HEIGHTS,NA,NA,NA,Easy,Hard,NA,TRUE
12031,304888,Mons Road,Birdwood Rd,Winstanley St,-27.503348,153.090009,CARINA HEIGHTS,Regular with seat,Y,NA,NA,NA,23/05/2007,TRUE
12047,305052,Bailey Street - 37,Tarragindi Rd,Andrew Av,-27.52462,153.035964,TARRAGINDI,Intermediate,N,Medium,Medium,Easy,24/05/2007,TRUE
12048,302931,Windsor/Prospect - 9,Windsor Rd,Prospect Tce,-27.452424,153.007226,RED HILL,Regular,N,NA,Hard,Easy,18/04/2007,TRUE
12049,NA,Windsor/Guildford - 13,WINDSOR RD,NA,-27.445518,153.007169,KELVIN GROVE,NA,NA,NA,NA,NA,NA,TRUE
12050,NA,Windsor/Gebbie - 11,NA,NA,-27.44822,153.005695,RED HILL,NA,NA,NA,NA,NA,NA,TRUE
12051,302930,Windsor/Jones - 10,Windsor Rd,Eureka St,-27.450168,153.006437,RED HILL,Regular,Y,Easy,Medium,Easy,6/07/2012,TRUE
12084,305057,Juster Street - 25A,Cracknell Rd,Juster St,-27.51962,153.033502,ANNERLEY,Regular with seat,Y,Medium,Hard,Medium,24/05/2007,TRUE
12085,305056,Juster Street - 25A,Cracknell Rd,Juster St,-27.519754,153.033517,ANNERLEY,Regular,Y,Hard,Hard,Hard,24/05/2007,TRUE
12087,304073,Hyde-Rome St Nth - 27,Hyde Rd,Rome St,-27.510878,153.010277,YERONGA,Regular,N,NA,Hard,Hard,1/05/2007,TRUE
13037,NA,"Toowong Depot"""""""" Dean Street",MISKIN ST,NA,-27.480256,152.982638,TOOWONG,NA,NA,NA,NA,NA,NA,TRUE
13042,304071,Kingsley-Hyde - 23,Kingsley Pde,Ellesmere St,-27.512407,153.014519,YERONGA,Intermediate,Y,Medium,Easy,Hard,1/05/2007,TRUE
13054,NA,DEXTER / KING ARTHUR,KING ARTHUR TCE,NA,-27.524892,153.002719,TENNYSON,NA,NA,NA,NA,NA,NA,TRUE
13058,303995,Yeerongpilly Station - 30,Wilke St,Green St,-27.524938,153.014446,YEERONGPILLY,Regular with seat,Y,Medium,Medium,Hard,19/04/2007,TRUE
13059,NA,San Sisto Convert - District Stop,BROADWAY ST,NA,-27.490258,153.090298,CARINA,NA,NA,NA,NA,NA,NA,TRUE
13063,304121,Fairfield-Venner - 20,Fairfield Rd,Venner Rd,-27.511969,153.022194,FAIRFIELD,Regular with seat,Y,Hard,Medium,Medium,28/11/2011,TRUE
13064,304079,Hyde-Utzon - 31,Hyde Rd,Utzon St,-27.510481,153.008446,YERONGA,Intermediate,N,Hard,Medium,Easy,1/05/2007,TRUE
13065,304074,Hyde-Utzon - 31,Hyde Rd,Utzon St,-27.510583,153.008267,YERONGA,Regular with seat,Y,Hard,Medium,Easy,1/05/2007,TRUE
13066,304054,Newcastle Street - 16,Brisbane Corso,Victoria St,-27.504818,153.020957,FAIRFIELD,Intermediate,Y,Medium,Easy,Medium,20/01/2011,TRUE
13083,304067,Hyde-Kingsley - 24,Hyde Rd,Kingsley Pde,-27.512354,153.014829,YERONGA,Regular with seat,N,NA,NA,NA,1/05/2007,TRUE
14024,303787,"Toowong Depot"""""""" Dean Street",Dean St,Mt Coot Tha Rd,-27.479606,152.982606,TOOWONG,Intermediate,N,Medium,Hard,Hard,17/04/2007,TRUE
16004,NA,MOONIE / ROUNDABOUT,DARLING ST,NA,-27.459751,153.093838,MURARRIE,NA,NA,NA,NA,NA,NA,TRUE
16005,NA,BARRACK / ROUNDABOUT,VILLAGE CRCT,NA,-27.46016,153.090438,MURARRIE,NA,NA,NA,NA,NA,NA,TRUE
16006,NA,WYANDRA / ROUNDABOUT,WYANDRA CRES,NA,-27.461885,153.092988,MURARRIE,NA,NA,NA,NA,NA,NA,TRUE
16007,NA,CALLIOPE / KINGSLEY,CALLIOPE CRCT,NA,-27.463205,153.093692,MURARRIE,NA,NA,NA,NA,NA,NA,TRUE
16009,NA,BARRACK / MAXIM,NA,NA,-27.461596,153.090173,MURARRIE,NA,NA,NA,NA,NA,NA,TRUE
18032,NA,Dutton Park Rail,KENT ST,NA,-27.499638,153.029462,WOOLLOONGABBA,NA,NA,NA,NA,NA,NA,TRUE
18033,NA,Dutton Park Rail,CORNWALL ST,NA,-27.4997,153.029563,WOOLLOONGABBA,NA,NA,NA,NA,NA,NA,TRUE
18053,NA,Green Bridge eastern side (not a stop),GLADSTONE RD,NA,-27.497552,153.027112,DUTTON PARK,NA,NA,NA,NA,NA,NA,TRUE
18054,NA,Green Bridge (Eastern side - To UQ Lakes),NA,NA,-27.497643,153.027112,DUTTON PARK,NA,NA,NA,NA,NA,NA,TRUE
18055,307452,Dutton Pk Place Dve - eastbound,Eastern Busway,Eleanor Schonell Bridge,-27.497983,153.024777,DUTTON PARK,Intermediate,Y,Medium,Medium,Medium,1/09/2009,TRUE
18056,307451,Dutton Pk Place Dve - westbound,Eastern Busway,Eleanor Schonell Bridge,-27.498096,153.024484,DUTTON PARK,Premium,Y,Medium,Hard,NA,1/09/2009,TRUE
19050,NA,Woolloongabba station Platform 1,MAIN ST,NA,-27.486079,153.034648,WOOLLOONGABBA,NA,NA,NA,NA,NA,NA,TRUE
19051,NA,Mater Hill station Platform 1,WATER ST,NA,-27.484505,153.028213,SOUTH BRISBANE,NA,NA,NA,NA,NA,NA,TRUE
19052,NA,South Bank busway station Platform 1,COLCHESTER ST,NA,-27.480721,153.021835,SOUTH BRISBANE,NA,NA,NA,NA,NA,NA,TRUE
19053,NA,The Fiveways - 9,MAIN ST,NA,-27.485621,153.035832,WOOLLOONGABBA,Intermediate,NA,NA,NA,NA,NA,TRUE
19054,NA,The Fiveways - 9,MAIN ST,NA,-27.485923,153.036036,WOOLLOONGABBA,NA,NA,NA,NA,NA,NA,TRUE
19055,NA,Linton Street - 8C,MAIN ST,NA,-27.483438,153.035764,KANGAROO POINT,Intermediate,NA,NA,NA,NA,NA,TRUE
19056,NA,Linton Street - 8C,MAIN ST,NA,-27.483308,153.035953,KANGAROO POINT,Intermediate,NA,NA,NA,NA,NA,TRUE
19057,NA,Baines Street - 8B,MAIN ST,NA,-27.481753,153.035924,KANGAROO POINT,Intermediate,NA,NA,NA,NA,NA,TRUE
19058,NA,Baines Street - 8B,MAIN ST,NA,-27.480938,153.03569,KANGAROO POINT,Intermediate,NA,NA,NA,NA,NA,TRUE
19059,NA,Sinclair Street - 8A,MAIN ST,NA,-27.479628,153.035655,KANGAROO POINT,Intermediate,NA,NA,NA,NA,NA,TRUE
19060,NA,River Terrace - 8,RIVER TCE,NA,-27.47722,153.035592,KANGAROO POINT,Intermediate,NA,NA,NA,NA,NA,TRUE
19061,NA,River Terrace - 8,MAIN ST,NA,-27.476922,153.035799,KANGAROO POINT,Regular with seat,NA,NA,NA,NA,NA,TRUE
19062,NA,Woolloongabba station Platform 2,MAIN ST,NA,-27.486011,153.035078,WOOLLOONGABBA,NA,NA,NA,NA,NA,NA,TRUE
19063,NA,Mater Hill station Platform 2,WATER ST,NA,-27.484413,153.028393,SOUTH BRISBANE,NA,NA,NA,NA,NA,NA,TRUE
19064,NA,South Bank busway station Platform 2,COLCHESTER ST,NA,-27.481023,153.022209,SOUTH BRISBANE,NA,NA,NA,NA,NA,NA,TRUE
19065,NA,Woolloongabba - C (Jurgen St),STANLEY ST,NA,-27.487138,153.037506,WOOLLOONGABBA,NA,NA,NA,NA,NA,NA,TRUE
19066,NA,Woolloongabba - E (Jurgen St),TRAFALGAR ST,NA,-27.487326,153.037531,WOOLLOONGABBA,NA,NA,NA,NA,NA,NA,TRUE
19067,NA,"Jurgen St """"""""F""""""""",LOGAN RD,NA,-27.487043,153.037337,WOOLLOONGABBA,Regular,NA,NA,NA,NA,NA,TRUE
